timestamp,oil_urals,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,usdrub,eurrub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_value,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,fixed_basket,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
1/29/2014,107.1991,19566.5,2.1,405.9,485.5,113.465,20.182,16.8,35.087,47.9363,107.85,0.13058092,71016.7,0.012794871,5.98,6.3,1308,1462.99,131.08,244.63,16957531,0.042847662,5.3,1338731,0.315944112,12.12,12808.5734,0.08410365,40307,-0.079,61208,0.103141018,15608.27,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,198.42,107.62,78.97,58.75,47.04,41.44,33.49,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
1/30/2014,107.1991,19566.5,2.1,405.9,485.5,113.465,20.182,16.8,34.8651,47.2382,107.95,0.13058092,71016.7,0.012794871,5.98,6.3,1320.9,1463.2,130.17,244.48,16957531,0.042847662,5.3,1338731,0.315944112,12.12,12808.5734,0.08410365,40307,-0.079,61208,0.103141018,15608.27,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,198.42,107.62,78.97,58.75,47.04,41.44,33.49,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
1/31/2014,107.1991,19566.5,2.1,405.9,485.5,113.465,20.182,16.8,35.1537,47.4571,106.4,0.13058092,71016.7,0.012794871,5.98,6.3,1301.02,1454.45,130.19,244.74,16957531,0.042847662,5.3,1338731,0.315944112,12.12,12808.5734,0.08410365,40307,-0.079,61208,0.103141018,15608.27,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,198.42,107.62,78.97,58.75,47.04,41.44,33.49,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/1/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.1537,47.4571,106.4,0.075639889,71016.7,0.012794871,5.98,6.3,1301.02,1454.45,130.19,244.74,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/2/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.1537,47.4571,106.4,0.075639889,71016.7,0.012794871,5.98,6.3,1301.02,1454.45,130.19,244.74,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/3/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.4498,47.9384,106.04,0.075639889,71016.7,0.012794871,5.98,6.3,1293.2,1442.84,130.19,244.74,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/4/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.0616,47.3554,105.78,0.075639889,71016.7,0.012794871,5.98,6.3,1291.82,1441.16,130.68,243.94,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/5/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.9115,47.1981,106.25,0.075639889,71016.7,0.012794871,5.98,6.3,1317.5,1456,131.13,244.35,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/6/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.6628,47.1554,107.19,0.075639889,71016.7,0.012794871,5.98,6.3,1330.28,1466.7,131.37,245.68,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/7/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.7567,47.3184,109.57,0.075639889,71016.7,0.012794871,5.98,6.3,1341.49,1478.48,131.42,247.43,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/8/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.7567,47.3184,109.57,0.075639889,71016.7,0.012794871,5.98,6.3,1341.49,1478.48,131.42,247.43,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/9/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.7567,47.3184,109.57,0.075639889,71016.7,0.012794871,5.98,6.3,1341.49,1478.48,131.42,248.42,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/10/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.7578,47.4226,108.63,0.075639889,71016.7,0.012794871,5.98,6.3,1336.02,1476.28,131.45,248.9,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/11/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.738,47.4365,108.68,0.075639889,71016.7,0.012794871,5.98,6.3,1341.85,1483.57,131.4,248.9,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/12/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,34.8296,47.3381,108.79,0.075639889,71016.7,0.012794871,5.98,6.3,1353.17,1496.03,131.45,242.89,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/13/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.1693,48.0714,108.73,0.075639889,71016.7,0.012794871,5.98,6.3,1321.61,1478.62,131.2,245.54,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/14/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.1651,48.1413,109.08,0.075639889,71016.7,0.012794871,5.98,6.3,1343.2,1496.18,131.13,245.65,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/15/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.1651,48.1413,109.08,0.075639889,71016.7,0.012794871,5.98,6.3,1343.2,1496.18,131.13,245.65,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/16/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.1651,48.1413,109.08,0.075639889,71016.7,0.012794871,5.98,6.3,1343.2,1496.18,131.13,245.65,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/17/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.2477,48.3112,109.18,0.075639889,71016.7,0.012794871,5.98,6.3,1347.41,1507.49,131.21,245.75,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/18/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.4425,48.7605,110.46,0.075639889,71016.7,0.012794871,5.98,6.3,1343.62,1504.24,131,245.72,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/19/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.6545,49.0625,110.47,0.075639889,71016.7,0.012794871,5.98,6.3,1306,1485.6,130.33,245.72,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/20/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.7781,48.9788,110.3,0.075639889,71016.7,0.012794871,5.98,6.3,1303.15,1480.99,130.2,245.7,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/21/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.5325,48.7611,109.85,0.075639889,71016.7,0.012794871,5.98,6.3,1315.54,1487.64,130.23,245.75,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/22/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.5325,48.7611,109.85,0.075639889,71016.7,0.012794871,5.98,6.3,1315.54,1487.64,130.23,245.75,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/23/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.5325,48.7611,109.85,0.075639889,71016.7,0.012794871,5.98,6.3,1315.54,1487.64,130.23,245.75,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/24/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.4719,48.7506,110.64,0.075639889,71016.7,0.012794871,5.98,6.3,1318.98,1489.01,130.45,245.96,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/25/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,35.6699,49.0395,109.51,0.075639889,71016.7,0.012794871,5.98,6.3,1306.37,1478.64,130.45,246.01,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/26/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,36.0197,49.2314,109.52,0.075639889,71016.7,0.012794871,5.98,6.3,1286.07,1469.51,129.78,245.84,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
2/27/2014,107.988,19566.5,2.1,408.3,487.7,113.465,20.634,16.8,36.11,49.5557,108.96,0.075639889,71016.7,0.012794871,5.98,6.3,1260.95,1448.7,129.85,245.83,16689420,-0.015810733,5.09,79003,0.534873329,12.28,12808.5734,0.08410365,45474,-0.079,61208,0.103141018,15730.81,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874,1541.884366,0.646,0.354,0.977828439,57746,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234,19.1850455,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,152.53,101.67,75.98,60.06,49.24,41.79,33.65,NA,"16,765",1517.954545,85.5056,"93,08","25,47",61,92.8,7804.909725,41.9,707,286,NA,NA,10311,NA,0.44784,NA,398451,28.2,NA,46080,229294.8
